N,Method,Metric,Bias,Variance
50,10-Fold CV,R2,-1.0143224834980455,0.0
50,10-Fold CV,RMSE,-0.004076227736992066,0.008924012231049433
50,10-Fold CV,Correlation,-0.4167537171321805,0.0
50,10-Fold CV,R2,-2.769393870668436,0.0
50,10-Fold CV,RMSE,0.07085593198099599,0.005093003738971168
50,10-Fold CV,Correlation,-0.26825155673249634,0.0
50,10-Fold CV,R2,-0.9559436673776965,0.0
50,10-Fold CV,RMSE,-0.012426080283001462,0.004039228444760409
50,10-Fold CV,Correlation,0.13355871337644792,0.0
50,10-Fold CV,R2,-1.5530054830902693,0.0
50,10-Fold CV,RMSE,-0.0029311835933610864,0.005885905969073601
50,10-Fold CV,Correlation,-0.24451879072542748,0.0
50,10-Fold CV,R2,-1.7102180202433557,0.0
50,10-Fold CV,RMSE,0.04208173745954097,0.00995988793118933
50,10-Fold CV,Correlation,0.28732183049979104,0.0
50,10-Fold CV,R2,-0.16340840371497214,0.0
50,10-Fold CV,RMSE,-0.03194928032686406,0.008103234982609054
50,10-Fold CV,Correlation,0.1274104110625609,0.0
50,10-Fold CV,R2,-2.2435995697593496,0.0
50,10-Fold CV,RMSE,-0.008381080561896737,0.002913962417890662
50,10-Fold CV,Correlation,-0.5342629098918317,0.0
50,10-Fold CV,R2,-1.1957176210896143,0.0
50,10-Fold CV,RMSE,0.03920291605060061,0.003977021311095997
50,10-Fold CV,Correlation,-0.051775641661005845,0.0
50,10-Fold CV,R2,-0.46586404916703256,0.0
50,10-Fold CV,RMSE,-0.002307859287880354,0.012672573223588576
50,10-Fold CV,Correlation,0.05184640005255504,0.0
50,10-Fold CV,R2,-0.6846725133654399,0.0
50,10-Fold CV,RMSE,0.0013000072289361397,0.006215126199799746
50,10-Fold CV,Correlation,-0.11456578904862227,0.0
50,10-Fold CV,R2,-0.5199555132170188,0.0
50,10-Fold CV,RMSE,0.03215526296589494,0.009905248700457777
50,10-Fold CV,Correlation,0.13072377640821417,0.0
50,10-Fold CV,R2,-2.8686789101937653,0.0
50,10-Fold CV,RMSE,0.027103033223691064,0.009128789962890392
50,10-Fold CV,Correlation,0.39338498381713444,0.0
50,10-Fold CV,R2,-0.8108099626779531,0.0
50,10-Fold CV,RMSE,-0.03612136854641401,0.007974941945880883
50,10-Fold CV,Correlation,-0.06368562150852333,0.0
50,10-Fold CV,R2,-3.726233199628498,0.0
50,10-Fold CV,RMSE,0.011289407195825107,0.008572208763987618
50,10-Fold CV,Correlation,0.006872049437112673,0.0
50,10-Fold CV,R2,-4.195447901132124,0.0
50,10-Fold CV,RMSE,-0.061946480671321524,0.00631365681608739
50,10-Fold CV,Correlation,0.03400402464172464,0.0
50,10-Fold CV,R2,0.021022915943747833,0.0
50,10-Fold CV,RMSE,-0.027703799384045436,0.009545519006094624
50,10-Fold CV,Correlation,-0.09656595865399717,0.0
50,10-Fold CV,R2,-0.5847581625765934,0.0
50,10-Fold CV,RMSE,0.03599412604485103,0.00980020122918209
50,10-Fold CV,Correlation,0.20461277152850593,0.0
50,10-Fold CV,R2,-0.10045033752943106,0.0
50,10-Fold CV,RMSE,-0.005942200763986549,0.004216499596537149
50,10-Fold CV,Correlation,0.021127826651350382,0.0
50,10-Fold CV,R2,-0.6006956515789856,0.0
50,10-Fold CV,RMSE,-0.009659947355313836,0.00900866955395018
50,10-Fold CV,Correlation,-0.38793099671925363,0.0
50,10-Fold CV,R2,-1.026759945757008,0.0
50,10-Fold CV,RMSE,0.07028436185988907,0.004165931117213918
50,10-Fold CV,Correlation,0.12828397731140254,0.0
50,10-Fold CV,R2,-0.8773870237341351,0.0
50,10-Fold CV,RMSE,-0.018473200415386748,0.005914702340641148
50,10-Fold CV,Correlation,-0.10146827777963985,0.0
50,10-Fold CV,R2,-1.1214622552803657,0.0
50,10-Fold CV,RMSE,-0.013853089790162032,0.004416778362811426
50,10-Fold CV,Correlation,-0.1713982003724651,0.0
50,10-Fold CV,R2,-0.899739260432156,0.0
50,10-Fold CV,RMSE,0.009399358924373824,0.010448896104895978
50,10-Fold CV,Correlation,-0.2528621033839241,0.0
50,10-Fold CV,R2,-1.322924391037843,0.0
50,10-Fold CV,RMSE,0.0828392440679625,0.009148758056789453
50,10-Fold CV,Correlation,0.46237862855626355,0.0
50,10-Fold CV,R2,-0.7526158807511872,0.0
50,10-Fold CV,RMSE,-0.0997113861023165,0.004726866669435635
50,10-Fold CV,Correlation,0.26205144272230746,0.0
50,10-Fold CV,R2,-0.14259874616143797,0.0
50,10-Fold CV,RMSE,-0.0879502320274127,0.011465237191104522
50,10-Fold CV,Correlation,0.31749644191157966,0.0
50,10-Fold CV,R2,0.14252538403067233,0.0
50,10-Fold CV,RMSE,-0.05945615483467648,0.007095538741569811
50,10-Fold CV,Correlation,-0.06363295896335816,0.0
50,10-Fold CV,R2,-2.1084821418193687,0.0
50,10-Fold CV,RMSE,-0.038745960444555805,0.0031413200375822103
50,10-Fold CV,Correlation,0.030442212951870065,0.0
50,10-Fold CV,R2,-1.6165141321616645,0.0
50,10-Fold CV,RMSE,-0.0028730432936068806,0.014865931437824068
50,10-Fold CV,Correlation,-0.3328476017191926,0.0
50,10-Fold CV,R2,-0.8121821164862171,0.0
50,10-Fold CV,RMSE,0.06348098591214013,0.0034013839297345736
50,10-Fold CV,Correlation,-0.1669925560834875,0.0
50,10-Fold CV,R2,-0.370552652727837,0.0
50,10-Fold CV,RMSE,0.020248835501549656,0.005549710984419557
50,10-Fold CV,Correlation,0.06489908429706545,0.0
50,10-Fold CV,R2,-0.5916298211090034,0.0
50,10-Fold CV,RMSE,-0.00942921007318881,0.010540458464572397
50,10-Fold CV,Correlation,-0.19263726140625098,0.0
50,10-Fold CV,R2,-1.0485952882407452,0.0
50,10-Fold CV,RMSE,-0.006475402878682424,0.00760432195442601
50,10-Fold CV,Correlation,-0.13864557811584072,0.0
50,10-Fold CV,R2,-0.5035498050317099,0.0
50,10-Fold CV,RMSE,-0.009671881331656862,0.0052406542627740265
50,10-Fold CV,Correlation,-0.18970461431183072,0.0
50,10-Fold CV,R2,-3.736653673065654,0.0
50,10-Fold CV,RMSE,0.06450791340825784,0.014408746506956597
50,10-Fold CV,Correlation,-0.08861424838259738,0.0
50,10-Fold CV,R2,-0.36268856752491196,0.0
50,10-Fold CV,RMSE,-0.03592574538444265,0.006775322586978928
50,10-Fold CV,Correlation,0.39717271900277795,0.0
50,10-Fold CV,R2,-0.15150729979945488,0.0
50,10-Fold CV,RMSE,-0.07254422379861342,0.009265860484591295
50,10-Fold CV,Correlation,-0.18132310959865466,0.0
50,10-Fold CV,R2,-1.3571432490203499,0.0
50,10-Fold CV,RMSE,0.019087944822452685,0.003971944639945337
50,10-Fold CV,Correlation,-0.05112011972827657,0.0
50,10-Fold CV,R2,-0.3693253619096905,0.0
50,10-Fold CV,RMSE,-0.007161668321884529,0.007458112000303853
50,10-Fold CV,Correlation,0.07019590957226021,0.0
50,10-Fold CV,R2,-0.10199264805589686,0.0
50,10-Fold CV,RMSE,0.005601824463084493,0.004838088293862038
50,10-Fold CV,Correlation,-0.2134542900025756,0.0
50,10-Fold CV,R2,-1.5201303930449799,0.0
50,10-Fold CV,RMSE,0.03595094376331592,0.010773288499582574
50,10-Fold CV,Correlation,-0.16690939046867945,0.0
50,10-Fold CV,R2,-0.9994831849585131,0.0
50,10-Fold CV,RMSE,0.04163218974219213,0.013962261976020341
50,10-Fold CV,Correlation,-0.02415472653817883,0.0
50,10-Fold CV,R2,-0.9254880798344369,0.0
50,10-Fold CV,RMSE,0.04846745113239731,0.003596547214636957
50,10-Fold CV,Correlation,-0.009649885041155985,0.0
50,10-Fold CV,R2,-0.8079594101914027,0.0
50,10-Fold CV,RMSE,0.008544826225508229,0.012215930808653288
50,10-Fold CV,Correlation,0.28643445291747804,0.0
50,10-Fold CV,R2,-0.10988370084415688,0.0
50,10-Fold CV,RMSE,-0.04830298836299046,0.003992971131703808
50,10-Fold CV,Correlation,0.16612199810721628,0.0
50,10-Fold CV,R2,-8.083891051744871,0.0
50,10-Fold CV,RMSE,-0.01737760804988886,0.007037470877221584
50,10-Fold CV,Correlation,0.01756541728518414,0.0
50,10-Fold CV,R2,-2.731669469334702,0.0
50,10-Fold CV,RMSE,0.011951218968047905,0.01075661254857746
50,10-Fold CV,Correlation,0.1229196766764766,0.0
50,10-Fold CV,R2,-0.03873078980618905,0.0
50,10-Fold CV,RMSE,-0.07418741375617605,0.0028943082657522743
50,10-Fold CV,Correlation,0.07405556753818232,0.0
50,10-Fold CV,R2,-0.44120346491726087,0.0
50,10-Fold CV,RMSE,-0.03743817382713954,0.0054035942855886945
50,10-Fold CV,Correlation,0.22690462446478452,0.0
50,10-Fold CV,R2,-0.044040204285020756,0.0
50,10-Fold CV,RMSE,-0.04209408609675319,0.008559316467678074
50,10-Fold CV,Correlation,0.04640304520611086,0.0
50,10-Fold CV,R2,-0.26653273424744933,0.0
50,10-Fold CV,RMSE,0.030987948140436705,0.00831042877475949
50,10-Fold CV,Correlation,0.08525882182741895,0.0
50,10-Fold CV,R2,-0.26980918730642167,0.0
50,10-Fold CV,RMSE,-0.03188546601853337,0.008039662329223374
50,10-Fold CV,Correlation,-0.14484116610029935,0.0
50,10-Fold CV,R2,-1.5903917280810373,0.0
50,10-Fold CV,RMSE,0.022657005442808298,0.0057607381885198755
50,10-Fold CV,Correlation,0.2724489660389079,0.0
50,10-Fold CV,R2,-7.811283770610534,0.0
50,10-Fold CV,RMSE,-0.05828969362517045,0.010808222799411021
50,10-Fold CV,Correlation,-0.01897605447842877,0.0
50,10-Fold CV,R2,-0.6313196002067076,0.0
50,10-Fold CV,RMSE,-0.019653325941925592,0.012581285167433492
50,10-Fold CV,Correlation,0.34806117009161225,0.0
50,10-Fold CV,R2,0.11756451402319168,0.0
50,10-Fold CV,RMSE,-0.06969069505573239,0.006410619172657751
50,10-Fold CV,Correlation,0.2236050674525401,0.0
50,10-Fold CV,R2,-0.05687819981674025,0.0
50,10-Fold CV,RMSE,-0.0400907840379961,0.010684477757718105
50,10-Fold CV,Correlation,0.08989308263964774,0.0
50,10-Fold CV,R2,-0.4363148173526413,0.0
50,10-Fold CV,RMSE,-0.02398003001629434,0.006814368078573739
50,LOOCV,Correlation,0.027478187746583276,0.0
50,LOOCV,R2,0.03492956492534505,0.0
50,LOOCV,RMSE,0.007153187341242928,0.02940679310494805
50,LOOCV,Correlation,0.14786059054857426,0.0
50,LOOCV,R2,0.07832783732644058,0.0
50,LOOCV,RMSE,-0.056414759653037994,0.020134154183993207
50,LOOCV,Correlation,0.09968637729460066,0.0
50,LOOCV,R2,0.12403901153299046,0.0
50,LOOCV,RMSE,-0.02831086498999641,0.03031938921646644
50,LOOCV,Correlation,-0.2720787169530055,0.0
50,LOOCV,R2,-0.2149362817103342,0.0
50,LOOCV,RMSE,0.032896825624246506,0.039912525238989784
50,LOOCV,Correlation,-0.22931184267495874,0.0
50,LOOCV,R2,-0.30737451064252413,0.0
50,LOOCV,RMSE,0.030725124460604436,0.03225746345537954
50,LOOCV,Correlation,0.20564480568245816,0.0
50,LOOCV,R2,0.19932334512188565,0.0
50,LOOCV,RMSE,-0.037427499156091226,0.02802670951847531
50,LOOCV,Correlation,-0.26328492314921254,0.0
50,LOOCV,R2,-0.2696598552415445,0.0
50,LOOCV,RMSE,0.0447893820076804,0.042615343147362886
50,LOOCV,Correlation,-0.312804161662038,0.0
50,LOOCV,R2,-0.3020503744793115,0.0
50,LOOCV,RMSE,0.04970176733422632,0.035369418843214366
50,LOOCV,Correlation,-0.13032017347838312,0.0
50,LOOCV,R2,-0.22160383962886893,0.0
50,LOOCV,RMSE,-0.02070055106803398,0.023059362109159078
50,LOOCV,Correlation,0.12406418430480025,0.0
50,LOOCV,R2,0.3041824716564001,0.0
50,LOOCV,RMSE,-0.01531205707125477,0.028681516542013754
50,LOOCV,Correlation,-0.048464529273268483,0.0
50,LOOCV,R2,-0.023032860678572464,0.0
50,LOOCV,RMSE,0.014462068323174981,0.029864787357614265
50,LOOCV,Correlation,0.09972922544740256,0.0
50,LOOCV,R2,0.02992984302664814,0.0
50,LOOCV,RMSE,-0.030500702761717513,0.029397288814782967
50,LOOCV,Correlation,-0.3051434671538857,0.0
50,LOOCV,R2,-0.34954406785201886,0.0
50,LOOCV,RMSE,0.008419972329723524,0.03532783299040352
50,LOOCV,Correlation,0.14883759936293622,0.0
50,LOOCV,R2,0.23215792433186733,0.0
50,LOOCV,RMSE,-0.019002161308493803,0.026019381561432898
50,LOOCV,Correlation,0.014009930801296065,0.0
50,LOOCV,R2,0.06801950617142138,0.0
50,LOOCV,RMSE,-0.014444821615526293,0.03032552935645259
50,LOOCV,Correlation,-0.20419498242337822,0.0
50,LOOCV,R2,-0.22231339103593725,0.0
50,LOOCV,RMSE,-0.007646844961588517,0.02586919430698988
50,LOOCV,Correlation,-0.13109593625078247,0.0
50,LOOCV,R2,-0.1824403632385831,0.0
50,LOOCV,RMSE,0.013362851271377374,0.025832522436379488
50,LOOCV,Correlation,0.13370356004028058,0.0
50,LOOCV,R2,0.1830582930395495,0.0
50,LOOCV,RMSE,-0.01748824311484032,0.029804144292966236
50,LOOCV,Correlation,-0.2968563361589818,0.0
50,LOOCV,R2,-0.26256325791370005,0.0
50,LOOCV,RMSE,0.027009308717531877,0.03268504787352878
50,LOOCV,Correlation,-0.14767056687541444,0.0
50,LOOCV,R2,-0.23957222508232476,0.0
50,LOOCV,RMSE,0.006664772269498409,0.028505737290492123
50,LOOCV,Correlation,-0.2790836710581057,0.0
50,LOOCV,R2,-0.2745663093007166,0.0
50,LOOCV,RMSE,-0.009112419247642611,0.034503436765845975
50,LOOCV,Correlation,0.05673494532362811,0.0
50,LOOCV,R2,0.14469460307162296,0.0
50,LOOCV,RMSE,-0.020178179881838343,0.031033160176897882
50,LOOCV,Correlation,0.08213844971640835,0.0
50,LOOCV,R2,0.011857373167547258,0.0
50,LOOCV,RMSE,-0.009381040690721487,0.029448583742526346
50,LOOCV,Correlation,0.18284231301436593,0.0
50,LOOCV,R2,0.28310047251131426,0.0
50,LOOCV,RMSE,-0.04346350943437133,0.027839287710337425
50,LOOCV,Correlation,-0.47961942997768053,0.0
50,LOOCV,R2,-0.3888239095750723,0.0
50,LOOCV,RMSE,0.04113894285316638,0.031164561921888732
50,LOOCV,Correlation,-0.04618835228823784,0.0
50,LOOCV,R2,-0.06690921899325392,0.0
50,LOOCV,RMSE,0.029714204778143127,0.029582307247584653
50,LOOCV,Correlation,0.19961548695244902,0.0
50,LOOCV,R2,0.49162971900807173,0.0
50,LOOCV,RMSE,-0.03704584855375315,0.026052374823306013
50,LOOCV,Correlation,-0.3662775579018076,0.0
50,LOOCV,R2,-0.33311428621270145,0.0
50,LOOCV,RMSE,0.02036027792656042,0.031912832595994305
50,LOOCV,Correlation,-0.08995246949416916,0.0
50,LOOCV,R2,-0.06128139546107436,0.0
50,LOOCV,RMSE,0.007771479607644294,0.027395283023605152
50,LOOCV,Correlation,0.020017953728764325,0.0
50,LOOCV,R2,0.21304379916151472,0.0
50,LOOCV,RMSE,-0.016247951391508864,0.04023571472766875
50,LOOCV,Correlation,-0.15190102258211563,0.0
50,LOOCV,R2,-0.13187487217969635,0.0
50,LOOCV,RMSE,0.04310171803499774,0.044818133239563164
50,LOOCV,Correlation,-0.0939389621082589,0.0
50,LOOCV,R2,-0.07574834655694179,0.0
50,LOOCV,RMSE,0.0037570195647881333,0.03256203483065419
50,LOOCV,Correlation,-0.3441678082638579,0.0
50,LOOCV,R2,-0.24273871759694496,0.0
50,LOOCV,RMSE,0.031115053309413,0.031963254730014976
50,LOOCV,Correlation,-0.21145718388925888,0.0
50,LOOCV,R2,-0.258255207964301,0.0
50,LOOCV,RMSE,0.023604749782206502,0.036914389364359694
50,LOOCV,Correlation,-0.547718177079122,0.0
50,LOOCV,R2,-0.47946700051746144,0.0
50,LOOCV,RMSE,0.046351902148711877,0.030060631011478375
50,LOOCV,Correlation,-0.24781389486887617,0.0
50,LOOCV,R2,-0.3741865636401816,0.0
50,LOOCV,RMSE,0.018826995108844558,0.03825075928865501
50,LOOCV,Correlation,0.166638657458039,0.0
50,LOOCV,R2,0.1725915413925122,0.0
50,LOOCV,RMSE,-0.055130052010022634,0.029189223420468834
50,LOOCV,Correlation,-0.011613771020648665,0.0
50,LOOCV,R2,-0.03760562976436224,0.0
50,LOOCV,RMSE,-0.023740595706431444,0.03014748978914932
50,LOOCV,Correlation,-0.230645288196722,0.0
50,LOOCV,R2,-0.2582825663784524,0.0
50,LOOCV,RMSE,0.03464148378938803,0.03320801870394781
50,LOOCV,Correlation,0.05459638447962894,0.0
50,LOOCV,R2,0.21423093935488302,0.0
50,LOOCV,RMSE,-0.007639588188292135,0.03689411377149393
50,LOOCV,Correlation,-0.25648131315633116,0.0
50,LOOCV,R2,-0.2077109647950931,0.0
50,LOOCV,RMSE,0.010408676649152904,0.026221992432989193
50,LOOCV,Correlation,-0.2546550900164737,0.0
50,LOOCV,R2,-0.3614685107433602,0.0
50,LOOCV,RMSE,0.08446221195848191,0.04959342296010628
50,LOOCV,Correlation,0.0008926535647693461,0.0
50,LOOCV,R2,-0.038820317920229885,0.0
50,LOOCV,RMSE,-0.004633190780754248,0.029073867057066022
50,LOOCV,Correlation,-0.23683563477000155,0.0
50,LOOCV,R2,-0.15972190602871833,0.0
50,LOOCV,RMSE,0.06541946411972588,0.04367993245652322
50,LOOCV,Correlation,-0.10606852789819578,0.0
50,LOOCV,R2,-0.051383491341041254,0.0
50,LOOCV,RMSE,-0.014693297192423682,0.0287666893954575
50,LOOCV,Correlation,-0.015562506607886677,0.0
50,LOOCV,R2,0.07245901557463996,0.0
50,LOOCV,RMSE,-0.006622451307578103,0.02507453025675474
50,LOOCV,Correlation,-0.43292431917750884,0.0
50,LOOCV,R2,-0.412346538824791,0.0
50,LOOCV,RMSE,0.055320421281146503,0.033879069318438905
50,LOOCV,Correlation,0.05974432335990762,0.0
50,LOOCV,R2,-0.057574343546729884,0.0
50,LOOCV,RMSE,-0.013625020154121759,0.02625678128016756
50,LOOCV,Correlation,0.11319493657964727,0.0
50,LOOCV,R2,0.21160170033161618,0.0
50,LOOCV,RMSE,-0.009194394079648949,0.030671669904283924
50,LOOCV,Correlation,-0.6504134261377804,0.0
50,LOOCV,R2,-0.47964458341018484,0.0
50,LOOCV,RMSE,0.03369813819730766,0.0279939365010461
50,LOOCV,Correlation,-0.1138336997031873,0.0
50,LOOCV,R2,-0.18600316632438868,0.0
50,LOOCV,RMSE,0.00036211609978881176,0.037451209707935224
50,LOOCV,Correlation,-0.3370626871265934,0.0
50,LOOCV,R2,-0.2500793526640055,0.0
50,LOOCV,RMSE,0.0254172472104206,0.03307280337860839
50,LOOCV,Correlation,-0.2302651338819176,0.0
50,LOOCV,R2,-0.15812484005721467,0.0
50,LOOCV,RMSE,0.036252195970327805,0.03205649903946875
50,LOOCV,Correlation,-0.035098896738682495,0.0
50,LOOCV,R2,-0.1312289454848167,0.0
50,LOOCV,RMSE,0.024916960850930203,0.03312105575852395
50,LOOCV,Correlation,0.12356786227660224,0.0
50,LOOCV,R2,0.020401423217711323,0.0
50,LOOCV,RMSE,-0.021921121465960203,0.03019794268957253
50,LOOCV,Correlation,-0.1820557063061305,0.0
50,LOOCV,R2,-0.3399079006734933,0.0
50,LOOCV,RMSE,0.030544311232216237,0.043825574052603095
50,LOOCV,Correlation,0.2797721442233085,0.0
50,LOOCV,R2,0.25976638640223365,0.0
50,LOOCV,RMSE,-0.05401432582066712,0.02543265683762403
50,LOOCV,Correlation,-0.01021476258191007,0.0
50,LOOCV,R2,0.1594074857050945,0.0
50,LOOCV,RMSE,-0.011587182181154732,0.04539916186975078
50,LOOCV,Correlation,-0.2908662198313062,0.0
50,LOOCV,R2,-0.2673463317339666,0.0
50,LOOCV,RMSE,0.05039981878228961,0.033812392775556116
50,LOOCV,Correlation,0.11177984392114938,0.0
50,LOOCV,R2,0.09975451420602421,0.0
50,LOOCV,RMSE,-0.0036883616440454015,0.02855483122790435
50,LOOCV,Correlation,0.02240544432927571,0.0
50,LOOCV,R2,0.007791946780465353,0.0
50,LOOCV,RMSE,-0.013239768264959373,0.03258648313589995
50,LOOCV,Correlation,-0.4578703671039193,0.0
50,LOOCV,R2,-0.34273028479082723,0.0
50,LOOCV,RMSE,0.05748520488970388,0.03568156485604487
50,LOOCV,Correlation,0.1667377202821836,0.0
50,LOOCV,R2,0.4643098325047431,0.0
50,LOOCV,RMSE,-0.02163722560782988,0.026031459892686945
50,LOOCV,Correlation,-0.1560764986593945,0.0
50,LOOCV,R2,-0.17728056292433364,0.0
50,LOOCV,RMSE,-0.014835947312225817,0.027116009464037333
50,LOOCV,Correlation,-0.30612805415783084,0.0
50,LOOCV,R2,-0.34232909614300117,0.0
50,LOOCV,RMSE,0.013640274153902898,0.028487599409343624
50,LOOCV,Correlation,-0.53786653285991,0.0
50,LOOCV,R2,-0.504639059306573,0.0
50,LOOCV,RMSE,0.07526652239621201,0.038690637355809125
50,LOOCV,Correlation,0.35222874609882887,0.0
50,LOOCV,R2,0.5964709172246593,0.0
50,LOOCV,RMSE,-0.08952951690846339,0.024651881723139257
50,LOOCV,Correlation,0.07418810531061863,0.0
50,LOOCV,R2,0.35106328120734165,0.0
50,LOOCV,RMSE,-0.0703712359585375,0.029171441250543325
50,LOOCV,Correlation,0.3218825014878973,0.0
50,LOOCV,R2,0.5693689687926382,0.0
50,LOOCV,RMSE,-0.05052865487986541,0.03623325131729362
50,LOOCV,Correlation,-0.356922725567893,0.0
50,LOOCV,R2,-0.4121077877586414,0.0
50,LOOCV,RMSE,-0.020902010924382763,0.028142841648210605
50,LOOCV,Correlation,-0.15413127223848028,0.0
50,LOOCV,R2,-0.24563595375576877,0.0
50,LOOCV,RMSE,0.013769296195622727,0.03243229781865279
50,LOOCV,Correlation,-0.36359393314058075,0.0
50,LOOCV,R2,-0.36147852697305133,0.0
50,LOOCV,RMSE,0.06389700057131359,0.03974099406544422
50,LOOCV,Correlation,-0.1650769373397503,0.0
50,LOOCV,R2,0.0008272312154556927,0.0
50,LOOCV,RMSE,0.021968634680102017,0.023531563212025288
50,LOOCV,Correlation,-0.06802523446947674,0.0
50,LOOCV,R2,-0.1023478165595062,0.0
50,LOOCV,RMSE,0.0038191464883098325,0.028884615287979417
50,LOOCV,Correlation,-0.16436119236702768,0.0
50,LOOCV,R2,-0.16350451926809,0.0
50,LOOCV,RMSE,-0.015811543986972154,0.026533731011422108
50,LOOCV,Correlation,-0.26138651581512035,0.0
50,LOOCV,R2,-0.23458169714435043,0.0
50,LOOCV,RMSE,0.009537426157274709,0.02174998269359821
50,LOOCV,Correlation,-0.45616282154032184,0.0
50,LOOCV,R2,-0.4788151535315194,0.0
50,LOOCV,RMSE,0.07423129210229873,0.038922227490633614
50,LOOCV,Correlation,-0.03679622114690595,0.0
50,LOOCV,R2,0.1625155468207885,0.0
50,LOOCV,RMSE,-0.02702197297073461,0.03230183074553858
50,LOOCV,Correlation,0.2083193377729613,0.0
50,LOOCV,R2,0.3236632505676589,0.0
50,LOOCV,RMSE,-0.049961169469701194,0.03398491527711217
50,LOOCV,Correlation,-0.07662674977764998,0.0
50,LOOCV,R2,-0.10096835817891192,0.0
50,LOOCV,RMSE,0.009208627801354508,0.030836925385761688
50,LOOCV,Correlation,-0.2209167089467696,0.0
50,LOOCV,R2,-0.34031687318781184,0.0
50,LOOCV,RMSE,0.009848604061355237,0.032141824993965444
50,LOOCV,Correlation,-0.09396850800218484,0.0
50,LOOCV,R2,-0.002514749290897067,0.0
50,LOOCV,RMSE,0.018042082796178804,0.0380167204713327
50,LOOCV,Correlation,-0.27489590337148395,0.0
50,LOOCV,R2,-0.2732296219393491,0.0
50,LOOCV,RMSE,0.025196847549639967,0.027786909448986558
50,LOOCV,Correlation,-0.28250157488283384,0.0
50,LOOCV,R2,-0.30410635900057015,0.0
50,LOOCV,RMSE,0.04723369252284643,0.04128719415977266
50,LOOCV,Correlation,-0.22079324275246615,0.0
50,LOOCV,R2,-0.1832223814350296,0.0
50,LOOCV,RMSE,0.06846247780812992,0.030519437383199618
50,LOOCV,Correlation,-0.061451626013477305,0.0
50,LOOCV,R2,-0.0007517168875408875,0.0
50,LOOCV,RMSE,0.016744006784679688,0.044560381404797955
50,LOOCV,Correlation,0.19206726134941,0.0
50,LOOCV,R2,0.2019238507389426,0.0
50,LOOCV,RMSE,-0.03570280180273966,0.02555623731533269
50,LOOCV,Correlation,0.18390895746406724,0.0
50,LOOCV,R2,0.37308927684648263,0.0
50,LOOCV,RMSE,-0.022071878021543423,0.032587440309290845
50,LOOCV,Correlation,-0.08246517864323202,0.0
50,LOOCV,R2,-0.07710288968500134,0.0
50,LOOCV,RMSE,0.01951829461022847,0.03490970903715812
50,LOOCV,Correlation,0.1628210663545349,0.0
50,LOOCV,R2,0.3822918833966641,0.0
50,LOOCV,RMSE,-0.06109295512704738,0.03344895895867505
50,LOOCV,Correlation,-0.040126931739773164,0.0
50,LOOCV,R2,-0.1203088370980065,0.0
50,LOOCV,RMSE,-0.019753724432941044,0.024183760923898786
50,LOOCV,Correlation,0.1947632195063646,0.0
50,LOOCV,R2,0.2793520443359574,0.0
50,LOOCV,RMSE,-0.028400029748176292,0.03751762127245914
50,LOOCV,Correlation,-0.17889013503375878,0.0
50,LOOCV,R2,-0.11106305966607904,0.0
50,LOOCV,RMSE,0.03398605021705897,0.0379403665144471
50,LOOCV,Correlation,-0.12809657465332555,0.0
50,LOOCV,R2,-0.17631160722120082,0.0
50,LOOCV,RMSE,-0.006871956414999991,0.0315177203333005
50,LOOCV,Correlation,-0.27500683828322486,0.0
50,LOOCV,R2,-0.2746048285583871,0.0
50,LOOCV,RMSE,0.013547304467670163,0.030870680757905
50,LOOCV,Correlation,0.17725449754950934,0.0
50,LOOCV,R2,0.3271495757912351,0.0
50,LOOCV,RMSE,-0.05057849364030509,0.027661710035167958
50,LOOCV,Correlation,-0.16729002309910443,0.0
50,LOOCV,R2,-0.06971372076079663,0.0
50,LOOCV,RMSE,0.001167710464403393,0.03231728016222994
50,LOOCV,Correlation,0.3166935768159844,0.0
50,LOOCV,R2,0.4143207090829072,0.0
50,LOOCV,RMSE,-0.05958898601196316,0.030824248618286552
50,LOOCV,Correlation,0.18513733165971777,0.0
50,LOOCV,R2,0.3515684750105904,0.0
50,LOOCV,RMSE,-0.019846789750566862,0.0302432710652156
50,LOOCV,Correlation,0.06454994262351729,0.0
50,LOOCV,R2,0.09252509782827711,0.0
50,LOOCV,RMSE,-0.013108061939291704,0.030042521111585598
100,In-Sample,Correlation,0.43540356993197044,0
100,In-Sample,R2,0.3979141641842945,0
100,In-Sample,RMSE,-0.06014997326788962,0
100,In-Sample,Correlation,0.2867624900996854,0
100,In-Sample,R2,0.23426704456468977,0
100,In-Sample,RMSE,0.007113713391030452,0
100,In-Sample,Correlation,0.25124380201588553,0
100,In-Sample,R2,0.16999455934584146,0
100,In-Sample,RMSE,-0.009821071082078137,0
100,In-Sample,Correlation,0.2777954669366717,0
100,In-Sample,R2,0.18304717013833424,0
100,In-Sample,RMSE,-0.04317590950064315,0
100,In-Sample,Correlation,0.24612294137451463,0
100,In-Sample,R2,0.18083752937290837,0
100,In-Sample,RMSE,-0.005058771630518044,0
100,In-Sample,Correlation,0.25533187693843623,0
100,In-Sample,R2,0.18128303416479924,0
100,In-Sample,RMSE,-0.03278485842361556,0
100,In-Sample,Correlation,0.2872500096830495,0
100,In-Sample,R2,0.17667376623225614,0
100,In-Sample,RMSE,-0.038462991323618856,0
100,In-Sample,Correlation,0.3262943915569285,0
100,In-Sample,R2,0.24023252374832987,0
100,In-Sample,RMSE,-0.035122658183988686,0
